side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
long,2025-10-16 13:00:00+00:00,2025-10-16 13:20:00+00:00,111355.0,110945.93928,111679.34,110945.93928,sl,bsl
short,2025-10-16 20:35:00+00:00,2025-10-17 00:40:00+00:00,107763.21,108805.39551,105678.83898000001,108805.39551,sl,rr
long,2025-10-17 04:50:00+00:00,2025-10-17 05:50:00+00:00,108803.43,108336.01489500001,109240.0,108336.01489500001,sl,bsl
long,2025-10-17 12:25:00+00:00,2025-10-17 13:35:00+00:00,105600.74,103476.465885,106070.14,106070.14,tp,bsl
long,2025-10-17 13:40:00+00:00,2025-10-17 15:50:00+00:00,105326.67,103476.465885,106651.22,106651.22,tp,bsl
long,2025-10-17 19:30:00+00:00,2025-10-17 20:20:00+00:00,106345.99,106018.38429,106889.11,106889.11,tp,bsl
short,2025-10-18 01:00:00+00:00,2025-10-18 07:10:00+00:00,106961.47,107493.74001,106322.2,107493.74001,sl,ssl
long,2025-10-18 07:55:00+00:00,2025-10-19 07:55:00+00:00,106665.0,106386.16031,107499.0,106786.0,time,bsl
long,2025-10-19 08:20:00+00:00,2025-10-19 08:25:00+00:00,106627.0,106505.33069500001,107367.16,106505.33069500001,sl,bsl
short,2025-10-19 09:40:00+00:00,2025-10-19 09:45:00+00:00,106953.44,107256.89164499998,106103.36,107256.89164499998,sl,ssl
short,2025-10-19 12:35:00+00:00,2025-10-19 14:15:00+00:00,107642.44,108314.63024999999,106999.57,108314.63024999999,sl,ssl
short,2025-10-19 16:35:00+00:00,2025-10-19 16:40:00+00:00,108419.77,108675.99083999998,108240.0,108675.99083999998,sl,ssl
long,2025-10-19 23:05:00+00:00,2025-10-19 23:40:00+00:00,108857.92,108565.69,109339.84,108565.69,sl,bsl
short,2025-10-20 09:55:00+00:00,2025-10-20 10:50:00+00:00,110964.13,111735.089625,110691.96,110691.96,tp,ssl
short,2025-10-20 11:40:00+00:00,2025-10-20 12:35:00+00:00,110741.38,111153.55900499999,110608.27,111153.55900499999,sl,ssl
long,2025-10-20 16:00:00+00:00,2025-10-20 16:40:00+00:00,110853.09,110532.935885,111705.56,110532.935885,sl,bsl
long,2025-10-20 19:15:00+00:00,2025-10-20 20:05:00+00:00,110623.82,109800.90208500001,111067.33,111067.33,tp,bsl
long,2025-10-20 21:40:00+00:00,2025-10-21 01:55:00+00:00,110683.43,109800.90208500001,111243.64,109800.90208500001,sl,bsl
short,2025-10-21 10:35:00+00:00,2025-10-21 10:45:00+00:00,108004.82,108254.09999999999,107580.0,108254.09999999999,sl,ssl
short,2025-10-21 13:10:00+00:00,2025-10-21 14:10:00+00:00,108590.5,109540.52289,107580.0,109540.52289,sl,ssl
long,2025-10-21 19:55:00+00:00,2025-10-21 20:10:00+00:00,111780.39,111268.627855,112200.0,111268.627855,sl,bsl
long,2025-10-22 05:20:00+00:00,2025-10-22 07:05:00+00:00,108096.17,107806.98954000001,108638.99,107806.98954000001,sl,bsl
long,2025-10-22 09:05:00+00:00,2025-10-22 11:00:00+00:00,108098.7,107556.195,108358.76,107556.195,sl,bsl
long,2025-10-22 15:10:00+00:00,2025-10-22 21:00:00+00:00,108402.89,107446.25,109423.19,107446.25,sl,bsl
short,2025-10-22 23:25:00+00:00,2025-10-23 04:40:00+00:00,107796.09,108850.81821,106996.16,108850.81821,sl,ssl
long,2025-10-23 08:35:00+00:00,2025-10-23 09:10:00+00:00,109554.02,109153.146125,109903.83,109153.146125,sl,bsl
short,2025-10-23 09:45:00+00:00,2025-10-23 11:35:00+00:00,109302.54,109958.781915,109123.01,109123.01,tp,ssl
short,2025-10-23 13:35:00+00:00,2025-10-23 14:15:00+00:00,109580.0,109710.717945,108800.01,108800.01,tp,ssl
long,2025-10-23 20:00:00+00:00,2025-10-23 20:55:00+00:00,109989.36,109592.51633,110538.0,109592.51633,sl,bsl
long,2025-10-23 22:10:00+00:00,2025-10-23 22:30:00+00:00,109858.0,109286.60936,110049.87,110049.87,tp,bsl
long,2025-10-23 23:00:00+00:00,2025-10-24 00:00:00+00:00,109891.59,109286.60936,110158.37,110158.37,tp,bsl
long,2025-10-24 00:00:00+00:00,2025-10-24 00:10:00+00:00,110093.06,109784.08050000001,110158.37,110158.37,tp,bsl
short,2025-10-24 01:30:00+00:00,2025-10-24 02:55:00+00:00,110273.63,110764.57461,110130.41,110764.57461,sl,ssl
short,2025-10-24 03:40:00+00:00,2025-10-24 04:25:00+00:00,110424.37,110885.08483499999,110141.38,110885.08483499999,sl,ssl
short,2025-10-24 08:10:00+00:00,2025-10-24 08:25:00+00:00,111088.59,111578.06115,110818.44,110818.44,tp,ssl
long,2025-10-24 10:00:00+00:00,2025-10-24 11:30:00+00:00,111218.86,110624.669995,111482.99,110624.669995,sl,bsl
short,2025-10-24 12:05:00+00:00,2025-10-24 12:30:00+00:00,111218.36,111538.731495,110600.0,111538.731495,sl,ssl
long,2025-10-24 13:30:00+00:00,2025-10-24 13:45:00+00:00,111221.9,110544.70000000001,111451.47,110544.70000000001,sl,bsl
short,2025-10-24 15:20:00+00:00,2025-10-24 16:00:00+00:00,110497.47,112161.03248999998,109862.5,109862.5,tp,ssl
long,2025-10-24 19:50:00+00:00,2025-10-24 20:55:00+00:00,110645.34,110110.917,110945.39,110945.39,tp,bsl
long,2025-10-24 21:10:00+00:00,2025-10-24 21:15:00+00:00,110661.89,110422.76100000001,111040.06,111040.06,tp,bsl
long,2025-10-24 22:50:00+00:00,2025-10-25 01:25:00+00:00,110968.9,110591.31668,111138.62,111138.62,tp,bsl
short,2025-10-25 01:25:00+00:00,2025-10-25 01:30:00+00:00,111102.48,111179.43193499999,110672.86,111179.43193499999,sl,ssl
long,2025-10-25 05:15:00+00:00,2025-10-25 05:45:00+00:00,111128.49,110942.71089500001,111370.0,111370.0,tp,bsl
long,2025-10-25 06:30:00+00:00,2025-10-25 07:15:00+00:00,111283.14,111038.44300500001,111497.1,111497.1,tp,bsl
short,2025-10-25 10:15:00+00:00,2025-10-25 12:55:00+00:00,111494.99,111906.055065,111364.8,111906.055065,sl,ssl
long,2025-10-25 13:35:00+00:00,2025-10-25 15:00:00+00:00,111688.32,111474.61481000001,111859.59,111474.61481000001,sl,bsl
short,2025-10-25 18:30:00+00:00,2025-10-26 03:40:00+00:00,111636.65,111999.161595,111300.0,111300.0,tp,ssl
long,2025-10-26 14:50:00+00:00,2025-10-26 21:25:00+00:00,113590.99,113227.15810000002,113885.27,113227.15810000002,sl,bsl
short,2025-10-26 21:35:00+00:00,2025-10-26 22:00:00+00:00,113338.76,113850.82696499999,112901.0,113850.82696499999,sl,ssl
long,2025-10-27 02:30:00+00:00,2025-10-27 05:05:00+00:00,114837.66,114606.31817500001,115445.39,115445.39,tp,bsl
long,2025-10-27 10:20:00+00:00,2025-10-27 13:35:00+00:00,115393.34,114757.282655,115594.37,114757.282655,sl,bsl
short,2025-10-27 15:05:00+00:00,2025-10-27 16:30:00+00:00,114839.0,115473.697995,114703.68,115473.697995,sl,ssl
long,2025-10-27 18:15:00+00:00,2025-10-27 19:00:00+00:00,115593.3,115253.53440500001,116054.85,115253.53440500001,sl,bsl
long,2025-10-28 00:25:00+00:00,2025-10-28 02:45:00+00:00,114240.02,113773.094995,114585.01,113773.094995,sl,bsl
short,2025-10-28 06:20:00+00:00,2025-10-28 06:50:00+00:00,113842.92,114133.94845499999,113483.3,114133.94845499999,sl,ssl
short,2025-10-28 09:40:00+00:00,2025-10-28 12:20:00+00:00,114478.01,114691.77723,114205.28,114205.28,tp,ssl
long,2025-10-28 15:40:00+00:00,2025-10-28 16:50:00+00:00,114543.75,114080.99097,115425.84,115425.84,tp,bsl
long,2025-10-29 10:40:00+00:00,2025-10-29 13:15:00+00:00,113028.63,112712.24568500002,113450.0,113450.0,tp,bsl
long,2025-10-29 13:35:00+00:00,2025-10-29 14:00:00+00:00,112997.17,112676.54354500001,113643.73,112676.54354500001,sl,bsl
short,2025-10-29 20:15:00+00:00,2025-10-29 20:50:00+00:00,110868.96,111494.36932499999,110403.28,111494.36932499999,sl,ssl
short,2025-10-30 05:50:00+00:00,2025-10-30 07:10:00+00:00,110411.07,110969.687115,108420.0,110969.687115,sl,ssl
long,2025-10-30 16:50:00+00:00,2025-10-30 17:20:00+00:00,108048.47,107274.33600000001,108214.85,107274.33600000001,sl,bsl
long,2025-10-31 04:10:00+00:00,2025-10-31 04:20:00+00:00,109392.84,108510.97737000001,109795.0,109795.0,tp,bsl
short,2025-10-31 10:40:00+00:00,2025-10-31 11:00:00+00:00,110086.7,110505.22499999999,109710.08,109710.08,tp,ssl
short,2025-10-31 11:45:00+00:00,2025-10-31 11:50:00+00:00,110078.21,110172.37866,109461.53,110172.37866,sl,ssl
long,2025-10-31 12:35:00+00:00,2025-10-31 13:30:00+00:00,109856.09,109406.799235,110497.14,109406.799235,sl,bsl
long,2025-10-31 15:35:00+00:00,2025-10-31 16:50:00+00:00,110273.55,109312.22654500001,111190.0,109312.22654500001,sl,bsl
long,2025-10-31 21:10:00+00:00,2025-10-31 22:15:00+00:00,109338.96,108920.27262,109782.86,109782.86,tp,bsl
long,2025-10-31 22:20:00+00:00,2025-11-01 03:40:00+00:00,109588.32,109274.485425,110237.66,110237.66,tp,bsl
short,2025-11-01 07:05:00+00:00,2025-11-01 10:10:00+00:00,110126.89,110438.061435,109933.86,109933.86,tp,ssl
short,2025-11-01 11:00:00+00:00,2025-11-01 13:40:00+00:00,110171.5,110326.03544999998,109854.72,109854.72,tp,ssl
short,2025-11-01 13:50:00+00:00,2025-11-01 15:05:00+00:00,109974.85,110255.09999999999,109702.66,110255.09999999999,sl,ssl
long,2025-11-01 15:20:00+00:00,2025-11-01 16:00:00+00:00,110009.17,109647.80867000001,110348.0,110348.0,tp,bsl
short,2025-11-02 00:55:00+00:00,2025-11-02 02:05:00+00:00,109974.09,110199.562245,109895.27,109895.27,tp,ssl
short,2025-11-02 02:10:00+00:00,2025-11-02 02:30:00+00:00,110012.16,110199.562245,109858.44,110199.562245,sl,ssl
long,2025-11-02 03:05:00+00:00,2025-11-02 04:40:00+00:00,109979.66,109824.450305,110263.91,110263.91,tp,bsl
long,2025-11-02 07:20:00+00:00,2025-11-02 07:45:00+00:00,110445.02,110219.512675,110725.9,110725.9,tp,bsl
long,2025-11-02 12:30:00+00:00,2025-11-02 13:20:00+00:00,110864.19,110290.976925,111250.01,110290.976925,sl,bsl
short,2025-11-02 17:05:00+00:00,2025-11-02 19:25:00+00:00,110200.01,110622.14343,109961.41,109961.41,tp,ssl
short,2025-11-02 19:25:00+00:00,2025-11-02 22:30:00+00:00,109960.95,110622.14343,109735.59,109735.59,tp,ssl
long,2025-11-03 00:55:00+00:00,2025-11-03 01:35:00+00:00,109757.11,109416.60433,110750.0,109416.60433,sl,bsl
long,2025-11-03 07:25:00+00:00,2025-11-03 08:45:00+00:00,107650.01,106952.546975,108075.0,106952.546975,sl,bsl
long,2025-11-03 14:10:00+00:00,2025-11-03 14:30:00+00:00,107875.27,107520.98261500002,108385.8,107520.98261500002,sl,bsl
short,2025-11-03 22:45:00+00:00,2025-11-04 01:20:00+00:00,106633.58,107147.817135,105755.59,107147.817135,sl,ssl
short,2025-11-04 03:10:00+00:00,2025-11-04 05:20:00+00:00,106917.32,107352.38937,105852.37,105852.37,tp,ssl
short,2025-11-04 14:40:00+00:00,2025-11-04 14:45:00+00:00,103929.42,104295.791835,103196.67633,104295.791835,sl,rr
long,2025-11-04 15:45:00+00:00,2025-11-04 16:15:00+00:00,103739.99,102863.59247500001,104842.63,102863.59247500001,sl,bsl
short,2025-11-04 21:55:00+00:00,2025-11-04 22:35:00+00:00,100311.46,101762.69591999998,98944.36,101762.69591999998,sl,ssl
short,2025-11-05 02:00:00+00:00,2025-11-05 02:45:00+00:00,101212.4,101803.83648,98966.8,101803.83648,sl,ssl
long,2025-11-05 05:15:00+00:00,2025-11-05 08:20:00+00:00,102152.27,101466.711265,103034.55,101466.711265,sl,bsl
short,2025-11-05 08:50:00+00:00,2025-11-05 12:20:00+00:00,101713.14,102203.65629,101176.47,102203.65629,sl,ssl
short,2025-11-05 22:50:00+00:00,2025-11-06 01:05:00+00:00,103744.68,104587.00737,103321.87,103321.87,tp,ssl
short,2025-11-06 02:45:00+00:00,2025-11-06 03:15:00+00:00,103525.0,103738.72344,102855.66,103738.72344,sl,ssl
long,2025-11-06 07:00:00+00:00,2025-11-06 07:15:00+00:00,103259.99,102954.66691500001,103591.47,102954.66691500001,sl,bsl
short,2025-11-06 07:50:00+00:00,2025-11-06 09:00:00+00:00,103059.76,103643.265735,102910.66,102910.66,tp,ssl
short,2025-11-06 09:10:00+00:00,2025-11-06 09:55:00+00:00,103118.78,103491.72,102860.0,102860.0,tp,ssl
long,2025-11-06 11:00:00+00:00,2025-11-06 11:40:00+00:00,102852.25,102600.30418500002,103288.59,103288.59,tp,bsl
short,2025-11-06 12:00:00+00:00,2025-11-06 12:40:00+00:00,103015.78,103340.23429499999,102743.82,102743.82,tp,ssl
short,2025-11-06 13:15:00+00:00,2025-11-06 13:20:00+00:00,103155.51,103384.84658999999,102383.64,103384.84658999999,sl,ssl
long,2025-11-06 14:05:00+00:00,2025-11-06 14:40:00+00:00,102774.2,102332.44818,103626.46,102332.44818,sl,bsl
short,2025-11-06 15:15:00+00:00,2025-11-06 15:40:00+00:00,102471.44,103678.27323,101900.0,101900.0,tp,ssl
long,2025-11-07 06:25:00+00:00,2025-11-07 08:35:00+00:00,102250.0,101532.12854,102496.0,101532.12854,sl,bsl
long,2025-11-07 16:55:00+00:00,2025-11-07 17:10:00+00:00,101169.2,100370.379705,101628.43,101628.43,tp,bsl
short,2025-11-07 19:10:00+00:00,2025-11-07 19:15:00+00:00,102821.99,102911.419995,102282.2,102911.419995,sl,ssl
long,2025-11-08 09:45:00+00:00,2025-11-08 11:10:00+00:00,102414.28,102105.28182,102615.53,102615.53,tp,bsl
short,2025-11-08 13:20:00+00:00,2025-11-08 14:00:00+00:00,102147.22,102681.45507,101720.67,101720.67,tp,ssl
short,2025-11-08 14:30:00+00:00,2025-11-08 21:35:00+00:00,101910.0,102238.083495,101454.0,102238.083495,sl,ssl
long,2025-11-09 05:40:00+00:00,2025-11-09 08:15:00+00:00,101808.0,101349.3,102028.07,102028.07,tp,bsl
long,2025-11-09 08:20:00+00:00,2025-11-09 10:00:00+00:00,101852.2,101630.909125,102130.61,101630.909125,sl,bsl
short,2025-11-09 10:45:00+00:00,2025-11-09 11:10:00+00:00,101899.44,102178.32362999998,101589.05,102178.32362999998,sl,ssl
short,2025-11-09 20:55:00+00:00,2025-11-09 21:10:00+00:00,104633.12,105113.61054,104414.4,104414.4,tp,ssl
long,2025-11-09 23:45:00+00:00,2025-11-10 00:20:00+00:00,104551.92,104006.560705,105495.62,105495.62,tp,bsl
long,2025-11-10 03:05:00+00:00,2025-11-10 14:45:00+00:00,106007.84,105503.90166,106670.11,105503.90166,sl,bsl
short,2025-11-10 17:55:00+00:00,2025-11-11 01:15:00+00:00,105953.1,106643.18494499999,104784.36,106643.18494499999,sl,ssl
long,2025-11-11 01:55:00+00:00,2025-11-11 05:10:00+00:00,106110.36,105447.25,107500.0,105447.25,sl,bsl
short,2025-11-11 08:00:00+00:00,2025-11-11 09:05:00+00:00,104941.89,105380.413875,104667.0,105380.413875,sl,ssl
long,2025-11-11 09:10:00+00:00,2025-11-11 09:40:00+00:00,105213.04,104688.8294,105458.0,105458.0,tp,bsl
long,2025-11-11 10:00:00+00:00,2025-11-11 11:40:00+00:00,105000.01,104688.8294,105485.71,105485.71,tp,bsl
short,2025-11-11 12:15:00+00:00,2025-11-11 12:20:00+00:00,105056.9,105538.452855,105034.13,105034.13,tp,ssl
short,2025-11-11 20:15:00+00:00,2025-11-12 06:10:00+00:00,103146.98,103579.914075,102281.11185,103579.914075,sl,rr
long,2025-11-12 06:55:00+00:00,2025-11-12 08:20:00+00:00,103366.97,102959.4945,103654.38,103654.38,tp,bsl
long,2025-11-12 12:35:00+00:00,2025-11-12 13:15:00+00:00,104926.72,104694.47657500001,105333.33,104694.47657500001,sl,bsl
short,2025-11-12 13:25:00+00:00,2025-11-12 14:45:00+00:00,104974.47,105385.996665,104459.99,104459.99,tp,ssl
long,2025-11-12 20:20:00+00:00,2025-11-12 20:30:00+00:00,101571.39,100763.18320500001,101838.0,101838.0,tp,bsl
long,2025-11-12 22:10:00+00:00,2025-11-12 22:50:00+00:00,101469.1,100763.18320500001,101920.48,101920.48,tp,bsl
short,2025-11-13 00:30:00+00:00,2025-11-13 01:10:00+00:00,101711.83,102050.349675,101467.15,102050.349675,sl,ssl
long,2025-11-13 03:05:00+00:00,2025-11-13 03:10:00+00:00,101843.83,101415.03711500001,102338.42,101415.03711500001,sl,bsl
long,2025-11-13 04:30:00+00:00,2025-11-13 05:40:00+00:00,102068.18,100872.08872500001,102566.93,102566.93,tp,bsl
short,2025-11-13 11:35:00+00:00,2025-11-13 13:25:00+00:00,102930.28,103341.53494499999,102622.92,102622.92,tp,ssl
short,2025-11-13 20:05:00+00:00,2025-11-13 22:10:00+00:00,98509.06,99344.66751,96837.84498,99344.66751,sl,rr
long,2025-11-14 03:15:00+00:00,2025-11-14 04:30:00+00:00,99166.02,98650.65000000001,99866.02,98650.65000000001,sl,bsl
short,2025-11-14 10:05:00+00:00,2025-11-14 10:55:00+00:00,97027.28,97602.47684999999,96681.63,96681.63,tp,ssl
short,2025-11-14 10:55:00+00:00,2025-11-14 11:40:00+00:00,96752.2,97602.47684999999,95933.75,95933.75,tp,ssl
long,2025-11-14 17:45:00+00:00,2025-11-14 20:40:00+00:00,95949.28,94523.81445,97128.45,94523.81445,sl,bsl
short,2025-11-15 00:00:00+00:00,2025-11-15 01:50:00+00:00,94983.67,95530.48137,94163.43,95530.48137,sl,ssl
short,2025-11-15 04:10:00+00:00,2025-11-15 20:45:00+00:00,96257.97,96895.10333999999,95395.08,95395.08,tp,ssl
short,2025-11-16 07:05:00+00:00,2025-11-16 07:25:00+00:00,95893.13,96091.66182,95754.0,95754.0,tp,ssl
long,2025-11-16 09:00:00+00:00,2025-11-16 09:45:00+00:00,95938.63,95673.81916,96238.0,96238.0,tp,bsl
long,2025-11-16 18:35:00+00:00,2025-11-16 21:05:00+00:00,94360.33,93723.59476,95567.79,93723.59476,sl,bsl
short,2025-11-16 22:45:00+00:00,2025-11-17 00:30:00+00:00,94180.45,94787.10987,93005.55,94787.10987,sl,ssl
long,2025-11-17 04:10:00+00:00,2025-11-17 07:20:00+00:00,95152.45,94660.46609000002,95575.94,95575.94,tp,bsl
short,2025-11-17 09:15:00+00:00,2025-11-17 12:10:00+00:00,95761.19,96074.723355,95309.68,95309.68,tp,ssl
long,2025-11-17 14:50:00+00:00,2025-11-17 16:05:00+00:00,94892.0,93524.51435000001,96043.0,93524.51435000001,sl,bsl
short,2025-11-17 16:50:00+00:00,2025-11-17 17:40:00+00:00,94332.76,96091.02149999999,93051.71,93051.71,tp,ssl
short,2025-11-18 00:45:00+00:00,2025-11-18 02:55:00+00:00,91878.85,92445.67973999999,90745.19052000003,90745.19052000003,tp,rr
long,2025-11-18 06:00:00+00:00,2025-11-18 07:35:00+00:00,89997.3,89209.15311,90360.6,90360.6,tp,bsl
long,2025-11-18 14:40:00+00:00,2025-11-18 15:20:00+00:00,91471.24,90860.24715,92470.57,92470.57,tp,bsl
long,2025-11-18 18:20:00+00:00,2025-11-18 20:40:00+00:00,93412.65,92774.84937,93766.0,92774.84937,sl,bsl
short,2025-11-18 22:20:00+00:00,2025-11-19 00:15:00+00:00,93214.01,93658.806,92462.72,92462.72,tp,ssl
long,2025-11-19 03:05:00+00:00,2025-11-19 03:30:00+00:00,92416.18,92107.773075,92819.99,92107.773075,sl,bsl
long,2025-11-19 08:45:00+00:00,2025-11-19 15:05:00+00:00,91402.01,89980.04747,91950.0,91950.0,tp,bsl
short,2025-11-19 17:55:00+00:00,2025-11-19 18:25:00+00:00,89500.01,90178.396665,88889.0,88889.0,tp,ssl
short,2025-11-19 19:05:00+00:00,2025-11-19 19:35:00+00:00,89360.14,89789.38225499999,88792.0,88792.0,tp,ssl
short,2025-11-19 20:25:00+00:00,2025-11-19 20:35:00+00:00,89396.23,89428.962135,88608.0,89428.962135,sl,ssl
long,2025-11-20 05:30:00+00:00,2025-11-20 06:40:00+00:00,92640.46,92077.93800000001,93160.0,92077.93800000001,sl,bsl
long,2025-11-20 10:30:00+00:00,2025-11-20 13:25:00+00:00,91870.95,91394.829725,92110.33,92110.33,tp,bsl
long,2025-11-20 20:10:00+00:00,2025-11-20 20:25:00+00:00,86335.17,86056.95000000001,87041.86,87041.86,tp,bsl
long,2025-11-20 21:00:00+00:00,2025-11-20 21:05:00+00:00,86677.42,86056.95000000001,86738.27,86738.27,tp,bsl
short,2025-11-21 00:10:00+00:00,2025-11-21 02:10:00+00:00,87286.75,88294.125,86560.0,86560.0,tp,ssl
long,2025-11-21 05:35:00+00:00,2025-11-21 05:40:00+00:00,85858.22,85361.34797500001,86350.0,86350.0,tp,bsl
short,2025-11-21 12:35:00+00:00,2025-11-21 12:45:00+00:00,82973.17,83382.39035999999,80600.0,83382.39035999999,sl,ssl
long,2025-11-21 15:30:00+00:00,2025-11-21 17:05:00+00:00,83376.1,80559.70000000001,85496.0,85496.0,tp,bsl
long,2025-11-21 22:35:00+00:00,2025-11-22 00:05:00+00:00,84500.82,83423.22752000001,85416.66,85416.66,tp,bsl
short,2025-11-22 01:30:00+00:00,2025-11-22 02:30:00+00:00,85066.28,85662.81,84571.13,84571.13,tp,ssl
short,2025-11-22 08:50:00+00:00,2025-11-22 09:40:00+00:00,84118.01,84704.33099999999,83935.95,83935.95,tp,ssl
short,2025-11-22 09:40:00+00:00,2025-11-22 14:15:00+00:00,83940.01,84704.33099999999,83464.96,84704.33099999999,sl,ssl
long,2025-11-22 17:15:00+00:00,2025-11-22 22:50:00+00:00,84502.1,83972.382805,84899.0,84899.0,tp,bsl
long,2025-11-22 23:40:00+00:00,2025-11-23 00:05:00+00:00,84806.86,84226.90548,85039.8,85039.8,tp,bsl
long,2025-11-23 14:45:00+00:00,2025-11-23 15:35:00+00:00,86682.01,86275.82051,86944.69,86944.69,tp,bsl
short,2025-11-23 18:15:00+00:00,2025-11-23 19:30:00+00:00,87098.65,87543.75,86604.19,87543.75,sl,ssl
long,2025-11-23 23:00:00+00:00,2025-11-23 23:15:00+00:00,87545.91,87106.425,88127.64,87106.425,sl,bsl
short,2025-11-24 05:05:00+00:00,2025-11-24 05:25:00+00:00,87461.57,87831.894,86602.88,87831.894,sl,ssl
long,2025-11-24 05:55:00+00:00,2025-11-24 09:15:00+00:00,87468.29,86406.77500000001,87837.57,86406.77500000001,sl,bsl
long,2025-11-24 14:35:00+00:00,2025-11-24 14:40:00+00:00,86051.12,85845.05600000001,87030.0,85845.05600000001,sl,bsl
long,2025-11-24 15:50:00+00:00,2025-11-24 16:00:00+00:00,86458.01,85229.364,86741.5,86741.5,tp,bsl
short,2025-11-24 19:55:00+00:00,2025-11-24 20:25:00+00:00,88327.29,88879.03730999999,87871.56,88879.03730999999,sl,ssl
long,2025-11-24 21:45:00+00:00,2025-11-25 00:10:00+00:00,88801.36,88071.10242000001,89094.0,88071.10242000001,sl,bsl
long,2025-11-25 05:25:00+00:00,2025-11-25 07:50:00+00:00,88005.95,87510.06308,88519.99,87510.06308,sl,bsl
long,2025-11-25 11:20:00+00:00,2025-11-25 12:10:00+00:00,87360.01,86622.667,87606.57,87606.57,tp,bsl
long,2025-11-25 12:35:00+00:00,2025-11-25 12:40:00+00:00,87448.13,86622.667,87726.3,87726.3,tp,bsl
short,2025-11-25 17:10:00+00:00,2025-11-25 17:30:00+00:00,87466.82,87836.0961,86954.17,87836.0961,sl,ssl
short,2025-11-26 06:35:00+00:00,2025-11-26 06:50:00+00:00,87608.81,87785.37075,87409.78,87785.37075,sl,ssl
long,2025-11-26 11:20:00+00:00,2025-11-26 11:45:00+00:00,86884.15,86627.02482,87078.59,87078.59,tp,bsl
short,2025-11-26 15:50:00+00:00,2025-11-26 16:15:00+00:00,86951.84,87737.056605,86581.58,87737.056605,sl,ssl
short,2025-11-27 07:05:00+00:00,2025-11-27 09:15:00+00:00,91240.73,91600.267245,90889.11,91600.267245,sl,ssl
short,2025-11-27 10:40:00+00:00,2025-11-27 11:30:00+00:00,91598.64,91986.15008999998,91347.02,91347.02,tp,ssl
long,2025-11-27 20:00:00+00:00,2025-11-27 21:05:00+00:00,91461.54,91253.41047,91730.76,91253.41047,sl,bsl
short,2025-11-27 21:15:00+00:00,2025-11-27 22:45:00+00:00,91537.05,91642.55837999999,91217.17,91217.17,tp,ssl
short,2025-11-27 23:15:00+00:00,2025-11-28 00:15:00+00:00,91456.01,91645.79999999999,91114.52,91114.52,tp,ssl
long,2025-11-28 09:30:00+00:00,2025-11-28 10:50:00+00:00,91553.09,90821.996285,91850.0,91850.0,tp,bsl
long,2025-11-28 11:05:00+00:00,2025-11-28 11:10:00+00:00,91588.86,91393.62033,91979.33933999999,91393.62033,sl,rr
short,2025-11-28 12:20:00+00:00,2025-11-28 13:45:00+00:00,91557.17,92076.015,91211.37,92076.015,sl,ssl
short,2025-11-28 20:10:00+00:00,2025-11-29 02:30:00+00:00,91028.63,91248.151275,90690.6,90690.6,tp,ssl
long,2025-11-29 08:45:00+00:00,2025-11-29 12:05:00+00:00,90581.86,90329.822495,90738.17,90738.17,tp,bsl
long,2025-11-29 12:20:00+00:00,2025-11-29 15:15:00+00:00,90570.19,90412.940915,90810.45,90810.45,tp,bsl
long,2025-11-29 17:10:00+00:00,2025-11-29 17:30:00+00:00,90699.82,90565.104795,91019.0,90565.104795,sl,bsl
short,2025-11-29 18:40:00+00:00,2025-11-30 08:20:00+00:00,90582.66,91211.23282499998,90207.88,91211.23282499998,sl,ssl
short,2025-11-30 12:10:00+00:00,2025-11-30 12:40:00+00:00,91244.57,91443.02866499999,90998.34,91443.02866499999,sl,ssl
short,2025-11-30 14:45:00+00:00,2025-11-30 18:05:00+00:00,91452.21,92046.01000499999,91214.31,91214.31,tp,ssl
long,2025-11-30 20:15:00+00:00,2025-11-30 20:30:00+00:00,91493.57,91252.7508,91850.0,91252.7508,sl,bsl
long,2025-12-01 14:25:00+00:00,2025-12-01 14:30:00+00:00,86244.01,84713.622,86333.28,86333.28,tp,bsl
short,2025-12-01 19:10:00+00:00,2025-12-01 19:30:00+00:00,85027.39,85597.7775,84723.83,84723.83,tp,ssl
long,2025-12-01 23:45:00+00:00,2025-12-01 23:50:00+00:00,86410.7,86256.85,86833.55,86256.85,sl,bsl
long,2025-12-02 01:50:00+00:00,2025-12-02 02:15:00+00:00,86462.57,86141.29780500001,86830.14,86830.14,tp,bsl
long,2025-12-02 02:50:00+00:00,2025-12-02 03:30:00+00:00,86647.21,86229.413725,86857.79,86229.413725,sl,bsl
long,2025-12-02 05:55:00+00:00,2025-12-02 06:40:00+00:00,87008.2,86774.73093,87125.36,87125.36,tp,bsl
short,2025-12-02 09:05:00+00:00,2025-12-02 10:45:00+00:00,86695.27,87222.80961,86296.21,87222.80961,sl,ssl
short,2025-12-02 13:15:00+00:00,2025-12-02 13:50:00+00:00,87354.68,87646.271235,87032.75,87646.271235,sl,ssl
short,2025-12-03 00:40:00+00:00,2025-12-03 01:45:00+00:00,91473.55,92046.0,90720.87,92046.0,sl,ssl
long,2025-12-03 10:40:00+00:00,2025-12-03 14:00:00+00:00,92944.72,92635.75895000002,93389.62,92635.75895000002,sl,bsl
long,2025-12-03 14:50:00+00:00,2025-12-03 21:55:00+00:00,92686.36,91651.1515,93700.0,93700.0,tp,bsl
short,2025-12-04 01:55:00+00:00,2025-12-04 02:15:00+00:00,93195.07,93797.605365,92669.82,93797.605365,sl,ssl
